entryDateTimeEst,exitDateTimeEst,lastCheckedDateTimeUtc,leverage,symbol,timeframe,entryType,tp1Pct,tp1Price,tp1DateTimeEst,tp2Pct,tp2Price,tp2DateTimeEst,tp3Pct,tp3Price,tp3DateTimeEst,slPct,slDateTimeEst,slPrice,tradeDurationStr,statusTrade,entryPrice,exitPrice,openTrades,amtTradeStart,amtTrade,amtProfit,amtProfitMaxPct,amtProfitMinPct,amtProfitMaxDateTimeUtc,amtProfitMinDateTimeUtc,isClosed
2023-10-11 15:00:00,2023-10-27 14:00:00,2023-10-27 19:00:00,1,LLY,1h,long,0.025,620.34025,2023-10-13 08:45:00,0.05,635.4705,,0.07500000000000001,650.6007500000001,,-0.07500000000000001,2023-10-27 14:00:00,559.81925,15d 23h 0m,win,605.21,559.81925,1,1000.0,13.333333333333334,0.33333333333333337,0.040911419176814644,-0.0802529700434561,2023-10-13 13:45:00,2023-10-27 19:00:00,True
2023-10-19 15:00:00,2023-11-02 08:45:00,2023-11-02 13:45:00,1,ABNB,1h,short,0.025,116.96099999999998,2023-10-20 14:00:00,0.05,113.96199999999999,2023-10-27 09:00:00,0.07500000000000001,110.963,,0.0,2023-11-02 08:45:00,119.96,13d 17h 45m,win,119.96,119.96,4,1000.0,13.333333333333332,0.3333333333333333,0.05801933977992659,-0.026758919639880027,2023-11-01 20:15:00,2023-10-24 15:00:00,True
2023-10-20 15:00:00,2023-10-30 10:30:00,2023-10-30 15:30:00,1,ALB,1h,short,0.025,135.16424999999998,2023-10-23 08:45:00,0.05,131.6985,2023-10-30 09:00:00,0.07500000000000001,128.23275,2023-10-30 10:30:00,0.0,,138.63,9d 19h 30m,win,138.63,128.23275,5,1000.0,13.33333333333333,0.33333333333333326,0.07660679506600307,-0.022866623385991602,2023-10-30 15:30:00,2023-10-24 14:00:00,True
2023-10-11 15:00:00,2023-10-25 08:45:00,2023-10-25 13:45:00,1,META,1h,long,0.025,336.04625,,0.05,344.24250000000006,,0.07500000000000001,352.43875,,-0.07500000000000001,2023-10-25 08:45:00,303.26125,13d 17h 45m,loss,327.85,303.26125,2,1000.0,13.333333333333332,-1.0,0.00820497178587768,-0.07945706878145496,2023-10-12 14:30:00,2023-10-25 13:45:00,True
2023-10-25 15:00:00,2023-11-14 09:45:00,2023-11-14 14:45:00,1,GOOG,1h,short,0.025,123.50325,2023-10-26 08:45:00,0.05,120.3365,,0.07500000000000001,117.16975000000001,,-0.07500000000000001,2023-11-14 09:45:00,136.17025,19d 18h 45m,win,126.67,136.17025,8,999.0,13.319047619047616,0.3329761904761904,0.04113049656587991,-0.07720849451330218,2023-10-27 14:00:00,2023-11-14 14:45:00,True
2023-10-25 15:00:00,2023-11-14 10:15:00,2023-11-14 15:15:00,1,GOOGL,1h,short,0.025,122.48925,2023-10-26 08:45:00,0.05,119.34849999999999,,0.07500000000000001,116.20775,,-0.07500000000000001,2023-11-14 10:15:00,135.05225,19d 19h 15m,win,125.63,135.05225,9,999.0,13.319047619047616,0.3329761904761904,0.04317678898352306,-0.08015601369099733,2023-10-27 14:00:00,2023-11-14 15:15:00,True
2023-10-25 15:00:00,2023-10-30 08:45:00,2023-10-30 13:45:00,1,AMZN,1h,short,0.025,118.36500000000001,2023-10-26 09:15:00,0.05,115.33,,0.07500000000000001,112.29500000000002,,-0.07500000000000001,2023-10-30 08:45:00,130.505,4d 17h 45m,win,121.4,130.505,6,999.0,13.319047619047616,0.3329761904761904,0.02512355848434935,-0.08443163097199341,2023-10-26 14:15:00,2023-10-30 13:45:00,True
2023-10-23 15:00:00,2024-01-09 09:45:00,2024-01-09 14:45:00,1,JNJ,1h,short,0.025,147.58575,2023-10-27 08:45:00,0.05,143.8015,,0.07500000000000001,140.01725000000002,,-0.07500000000000001,2024-01-09 09:45:00,162.72275,77d 18h 45m,win,151.37,162.72275,6,1000.0,13.33333333333333,0.33333333333333326,0.042412631300786256,-0.07755830085221647,2023-10-27 19:30:00,2024-01-09 14:45:00,True
2023-10-25 15:00:00,2023-10-27 14:30:00,2023-10-27 19:30:00,1,CVX,1h,short,0.025,151.983,2023-10-27 08:45:00,0.05,148.08599999999998,2023-10-27 08:45:00,0.07500000000000001,144.189,2023-10-27 14:30:00,0.0,,155.88,1d 23h 30m,win,155.88,144.189,7,999.0,13.319047619047616,0.3329761904761904,0.07646907877854753,-6.415191172691112e-05,2023-10-27 19:30:00,2023-10-25 20:15:00,True
2023-11-01 15:00:00,2023-11-14 10:00:00,2023-11-14 15:00:00,1,NFLX,1h,long,0.025,430.69474999999994,2023-11-03 09:45:00,0.05,441.1995,2023-11-10 10:00:00,0.07500000000000001,451.70425,2023-11-14 10:00:00,0.0,,420.19,12d 19h 0m,win,420.19,451.70425,11,1000.3326190476191,13.338915741669803,0.3334728935417451,0.07684618862895362,-0.00602108569932643,2023-11-14 15:00:00,2023-11-02 14:15:00,True
2023-11-01 15:00:00,2023-11-16 09:45:00,2023-11-16 14:45:00,1,MSFT,1h,long,0.025,354.72175,2023-11-06 09:45:00,0.05,363.37350000000004,2023-11-08 09:45:00,0.07500000000000001,372.02524999999997,2023-11-16 09:45:00,0.0,,346.07,14d 18h 45m,win,346.07,372.02524999999997,10,1000.3326190476191,13.338915741669803,0.3334728935417451,0.07929031698789261,-0.0037564654549657912,2023-11-16 14:45:00,2023-11-02 14:00:00,True
2023-11-01 15:00:00,2023-11-15 09:45:00,2023-11-15 14:45:00,1,AMZN,1h,long,0.025,140.43524999999997,2023-11-06 10:00:00,0.05,143.8605,2023-11-14 10:00:00,0.07500000000000001,147.28574999999998,2023-11-15 09:45:00,0.0,,137.01,13d 18h 45m,win,137.01,147.28574999999998,9,1000.3326190476191,13.338915741669801,0.33347289354174503,0.0750310196336034,-0.003941318151959653,2023-11-15 14:45:00,2023-11-02 14:15:00,True
2023-10-31 15:00:00,2023-11-06 14:45:00,2023-11-06 19:45:00,1,LLY,1h,short,0.025,539.86725,,0.05,526.0245,,0.07500000000000001,512.1817500000001,,-0.07500000000000001,2023-11-06 14:45:00,595.23825,5d 23h 45m,loss,553.71,595.23825,8,1000.3326190476191,13.338915741669801,-1.0004186806252353,0.004424698849578381,-0.07530584602047997,2023-11-01 13:45:00,2023-11-06 19:45:00,True
2023-11-06 16:00:00,2023-11-14 10:30:00,2023-11-14 15:30:00,1,ALB,1h,short,0.025,116.52225,2023-11-09 10:45:00,0.05,113.5345,2023-11-10 09:45:00,0.07500000000000001,110.54675,,0.0,2023-11-14 10:30:00,119.51,7d 18h 30m,win,119.51,119.51,10,999.6655337003273,13.328723805978465,0.33321809514946166,0.06283992971299476,-0.03254957744121831,2023-11-13 15:45:00,2023-11-08 14:45:00,True
2023-10-26 15:00:00,2023-11-15 16:15:00,2023-11-15 21:15:00,1,CSCO,1h,short,0.025,50.08575,2023-11-15 16:15:00,0.05,48.8015,2023-11-15 16:15:00,0.07500000000000001,47.51725,2023-11-15 16:15:00,0.0,,51.37,20d 1h 15m,win,51.37,47.51725,10,999.0,13.319047619047614,0.33297619047619037,0.12984232042047877,-0.04146388942962824,2023-11-15 21:15:00,2023-11-15 21:15:00,True
2023-10-27 15:00:00,2024-02-09 09:45:00,2024-02-09 14:45:00,1,CVX,1h,short,0.025,140.80949999999999,2023-11-16 12:15:00,0.05,137.19899999999998,,0.07500000000000001,133.58849999999998,,-0.07500000000000001,2024-02-09 09:45:00,155.2515,104d 18h 45m,win,144.42,155.2515,9,999.6663095238096,13.329205756929635,0.3332301439232409,0.033236393851267025,-0.07547431103725251,2024-01-18 16:15:00,2024-02-09 14:45:00,True
2023-11-15 15:00:00,2023-12-20 10:00:00,2023-12-20 15:00:00,1,NFLX,1h,long,0.025,473.67299999999994,2023-11-20 12:15:00,0.05,485.226,2023-12-18 10:00:00,0.07500000000000001,496.779,2023-12-20 10:00:00,0.0,,462.12,34d 19h 0m,win,462.12,496.779,10,1001.3316499635126,13.35338503033495,0.33383462575837375,0.07688479182896212,-0.03546697827404134,2023-12-20 15:00:00,2023-12-06 21:00:00,True
2023-11-14 15:00:00,2023-11-30 09:45:00,2023-11-30 14:45:00,1,CRM,1h,long,0.025,225.9715,2023-11-20 15:45:00,0.05,231.483,2023-11-29 12:45:00,0.07500000000000001,236.9945,2023-11-30 09:45:00,0.0,,220.46,15d 18h 45m,win,220.46,236.9945,10,1000.9981770699709,13.348477282567618,0.3337119320641905,0.14533248661888773,-0.01270071668329861,2023-11-30 14:45:00,2023-11-15 18:30:00,True
2023-11-14 15:00:00,2024-01-02 09:45:00,2024-01-02 14:45:00,1,AAPL,1h,long,0.025,192.602625,2023-11-22 09:45:00,0.05,197.30025,2023-12-13 14:30:00,0.07500000000000001,201.997875,,0.0,2024-01-02 09:45:00,187.905,48d 18h 45m,win,187.905,187.905,9,1000.9981770699709,13.348477282567618,0.3337119320641905,0.06234533407839069,-0.0098187914105532,2023-12-14 14:45:00,2024-01-02 14:45:00,True
2023-11-16 15:00:00,2023-12-08 09:45:00,2023-12-08 14:45:00,1,AMD,1h,long,0.025,122.88714749999998,2023-11-22 09:45:00,0.05,125.884395,2023-12-07 11:15:00,0.07500000000000001,128.8816425,2023-12-08 09:45:00,0.0,,119.8899,21d 18h 45m,win,119.8899,128.8816425,10,1001.9980990475306,13.362743248275336,0.33406858120688343,0.08432820446092626,-0.02935943728370774,2023-12-08 14:45:00,2023-12-04 16:15:00,True
2023-11-17 16:00:00,2024-01-04 09:45:00,2024-01-04 14:45:00,1,AMZN,1h,long,0.025,148.80949999999999,2023-11-27 10:00:00,0.05,152.43900000000002,2023-12-18 10:00:00,0.07500000000000001,156.0685,,0.0,2024-01-04 09:45:00,145.18,47d 17h 45m,win,145.18,145.18,16,1001.9980990475306,13.362743248275333,0.3340685812068833,0.07197961151673776,-0.025347844055655093,2023-12-20 16:00:00,2023-11-21 15:30:00,True
2023-11-15 15:00:00,2023-12-27 09:45:00,2023-12-27 14:45:00,1,TSLA,1h,long,0.025,249.9871475,2023-11-29 09:45:00,0.05,256.08439500000003,2023-12-18 10:00:00,0.07500000000000001,262.1816425,2023-12-27 09:45:00,0.0,,243.8899,41d 18h 45m,win,243.8899,262.1816425,11,1001.3316499635126,13.35338503033495,0.33383462575837375,0.07569030123838671,-0.07113824721728952,2023-12-27 14:45:00,2023-11-17 15:00:00,True
2023-11-09 16:00:00,2023-12-07 12:15:00,2023-12-07 17:15:00,1,OXY,1h,short,0.025,59.070375,2023-11-30 11:45:00,0.05,57.555749999999996,2023-12-05 10:45:00,0.07500000000000001,56.041125,2023-12-07 12:15:00,0.0,,60.585,27d 20h 15m,win,60.585,56.041125,12,999.6655337003273,13.328723805978465,0.33321809514946166,0.07551374102500624,-0.026986877940084145,2023-12-07 17:15:00,2023-11-15 16:00:00,True
2023-10-13 15:00:00,2024-01-18 09:45:00,2024-01-18 14:45:00,1,UNH,1h,long,0.025,552.7517499999999,2023-11-30 15:45:00,0.05,566.2335,,0.07500000000000001,579.71525,,-0.07500000000000001,2024-01-18 09:45:00,498.82475,96d 18h 45m,win,539.27,498.82475,3,1000.0,13.333333333333332,0.3333333333333333,0.02861275427893275,-0.07753073599495615,2023-12-01 14:45:00,2024-01-18 14:45:00,True
2023-11-21 15:00:00,2023-12-14 09:45:00,2023-12-14 14:45:00,1,UNP,1h,long,0.025,228.02149999999997,2023-12-01 09:45:00,0.05,233.58300000000003,2023-12-04 10:15:00,0.07500000000000001,239.1445,2023-12-14 09:45:00,0.0,,222.46,22d 18h 45m,win,222.46,239.1445,17,1001.9980990475306,13.362743248275333,0.3340685812068833,0.09381461835835657,-0.0138901375528185,2023-12-14 14:45:00,2023-11-27 20:45:00,True
2023-11-30 15:00:00,2023-12-04 10:45:00,2023-12-04 15:45:00,1,CRM,1h,long,0.025,256.9675,2023-12-01 10:30:00,0.05,263.235,2023-12-01 13:00:00,0.07500000000000001,269.5025,,0.0,2023-12-04 10:45:00,250.7,3d 19h 45m,win,250.7,250.7,19,1002.3318109795947,13.368347563474567,0.3342086890868642,0.05077782209812533,-0.008496210610291167,2023-12-01 18:00:00,2023-11-30 20:30:00,True
2023-11-22 15:00:00,2023-12-12 09:45:00,2023-12-12 14:45:00,1,HD,1h,long,0.025,316.74549999999994,2023-12-01 11:15:00,0.05,324.471,2023-12-04 10:15:00,0.07500000000000001,332.19649999999996,2023-12-12 09:45:00,0.0,,309.02,19d 18h 45m,win,309.02,332.19649999999996,18,1001.9980990475306,13.362743248275331,0.3340685812068833,0.07724419131447804,-0.002297585916769075,2023-12-12 14:45:00,2023-11-24 14:45:00,True
2023-11-22 16:00:00,2023-12-07 09:45:00,2023-12-07 14:45:00,1,ABNB,1h,long,0.025,132.266,2023-12-01 12:00:00,0.05,135.492,2023-12-04 10:00:00,0.07500000000000001,138.718,2023-12-07 09:45:00,0.0,,129.04,14d 17h 45m,win,129.04,138.718,19,1001.9980990475306,13.362743248275331,0.3340685812068833,0.08175759454432743,-0.03064941103533787,2023-12-07 14:45:00,2023-11-30 19:00:00,True
2023-11-16 16:00:00,2023-12-04 09:45:00,2023-12-04 14:45:00,1,NVDA,1h,long,0.025,507.25199999999995,,0.05,519.624,,0.07500000000000001,531.996,,-0.07500000000000001,2023-12-04 09:45:00,457.764,17d 17h 45m,loss,494.88,457.764,14,1001.9980990475306,13.362743248275333,-1.0022057436206502,0.021419333979954783,-0.0814943016488846,2023-11-20 20:15:00,2023-12-04 14:45:00,True
2023-11-08 16:00:00,2023-12-18 09:45:00,2023-12-18 14:45:00,1,XOM,1h,short,0.025,100.35675,2023-12-05 16:00:00,0.05,97.7835,2023-12-12 13:00:00,0.07500000000000001,95.21025000000002,,0.0,2023-12-18 09:45:00,102.93,39d 17h 45m,win,102.93,102.93,11,999.6655337003273,13.328723805978465,0.33321809514946166,0.05294860584863502,-0.028660254541921584,2023-12-12 18:15:00,2023-11-20 15:00:00,True
2023-12-05 16:00:00,2023-12-06 10:15:00,2023-12-06 15:15:00,1,ALB,1h,short,0.025,110.4285,,0.05,107.597,,0.07500000000000001,104.7655,,-0.07500000000000001,2023-12-06 10:15:00,121.75450000000001,0d 18h 15m,loss,113.26,121.75450000000001,19,1001.6638139250609,13.356529995584514,-1.0017397496688387,0.0,-0.0786685502383895,,2023-12-06 15:15:00,True
2023-12-01 15:00:00,2024-01-29 15:30:00,2024-01-29 20:30:00,1,WMT,1h,short,0.025,149.79899999999998,2023-12-11 10:15:00,0.05,145.95799999999997,,0.07500000000000001,142.117,,-0.07500000000000001,2024-01-29 15:30:00,165.16299999999998,59d 0h 30m,win,153.64,165.16299999999998,20,1002.3318109795947,13.368347563474567,0.3342086890868642,0.026685758916948677,-0.07657511064826879,2023-12-11 18:15:00,2024-01-29 20:30:00,True
2023-12-11 15:00:00,2023-12-27 10:15:00,2023-12-27 15:15:00,1,AMD,1h,long,0.025,137.801,2023-12-12 11:00:00,0.05,141.162,2023-12-14 10:00:00,0.07500000000000001,144.523,2023-12-27 10:15:00,0.0,,134.44,15d 19h 15m,win,134.44,144.523,17,1001.6634294329555,13.356560677029316,0.3339140169257329,0.07505206783695331,-0.012049985123475191,2023-12-27 15:15:00,2023-12-12 15:00:00,True
2023-12-12 15:00:00,2024-01-11 09:45:00,2024-01-11 14:45:00,1,HD,1h,long,0.025,342.42175,2023-12-13 15:15:00,0.05,350.7735,2023-12-14 10:00:00,0.07500000000000001,359.12525,2024-01-11 09:45:00,0.0,,334.07,29d 18h 45m,win,334.07,359.12525,18,1001.9974980141624,13.36232764571496,0.334058191142874,0.08061184781632594,-0.006465710779177921,2024-01-11 14:45:00,2023-12-13 17:15:00,True
2023-12-13 16:00:00,2024-01-02 10:00:00,2024-01-02 15:00:00,1,ABNB,1h,long,0.025,148.16375,2023-12-14 10:00:00,0.05,151.77750000000003,,0.07500000000000001,155.39125,,-0.07500000000000001,2024-01-02 10:00:00,133.70875,19d 18h 0m,win,144.55,133.70875,19,1001.9974980141624,13.362327645714961,0.33405819114287405,0.03714977516430284,-0.0759944655828434,2023-12-14 16:00:00,2024-01-02 15:00:00,True
2023-12-14 15:00:00,2024-01-04 11:15:00,2024-01-04 16:15:00,1,ALB,1h,long,0.025,149.88574999999997,2023-12-15 09:45:00,0.05,153.54149999999998,,0.07500000000000001,157.19724999999997,,-0.07500000000000001,2024-01-04 11:15:00,135.26275,20d 20h 15m,win,146.23,135.26275,19,1002.3315665953693,13.368195789289826,0.3342048947322457,0.04998905833276345,-0.07652328523558777,2023-12-22 19:00:00,2024-01-04 16:15:00,True
2023-12-12 15:00:00,2024-01-12 09:45:00,2024-01-12 14:45:00,1,CRM,1h,long,0.025,262.0105,2023-12-15 16:00:00,0.05,268.401,2024-01-11 09:45:00,0.07500000000000001,274.7915,2024-01-12 09:45:00,0.0,,255.62,30d 18h 45m,win,255.62,274.7915,17,1001.9974980141624,13.36232764571496,0.334058191142874,0.07675455754635789,-0.022611689226195136,2024-01-12 14:45:00,2024-01-04 15:00:00,True
2023-11-17 15:00:00,2023-12-28 09:45:00,2023-12-28 14:45:00,1,META,1h,long,0.025,343.236625,2023-12-18 10:30:00,0.05,351.60825,2023-12-19 10:00:00,0.07500000000000001,359.979875,2023-12-28 09:45:00,0.0,,334.865,40d 18h 45m,win,334.865,359.979875,15,1001.9980990475306,13.362743248275333,0.3340685812068833,0.0789721230943813,-0.06332402610007012,2023-12-28 14:45:00,2023-12-04 15:00:00,True
2023-11-16 16:00:00,2024-01-22 10:00:00,2024-01-22 15:00:00,1,GOOGL,1h,long,0.025,140.384,2023-12-20 09:45:00,0.05,143.80800000000002,2024-01-11 09:45:00,0.07500000000000001,147.232,2024-01-22 10:00:00,0.0,,136.96,66d 18h 0m,win,136.96,147.232,12,1001.9980990475306,13.362743248275335,0.3340685812068834,0.08319947429906528,-0.06615070093457945,2024-01-22 15:00:00,2023-12-04 15:30:00,True
2023-11-16 16:00:00,2024-01-22 09:45:00,2024-01-22 14:45:00,1,GOOG,1h,long,0.025,142.19824999999997,2023-12-20 10:15:00,0.05,145.66649999999998,2024-01-11 09:45:00,0.07500000000000001,149.13475,2024-01-22 09:45:00,0.0,,138.73,66d 17h 45m,win,138.73,149.13475,11,1001.9980990475306,13.362743248275335,0.3340685812068834,0.08134505874720678,-0.06725293736034012,2024-01-22 14:45:00,2023-12-04 16:15:00,True
